nid,type,createddate,etid,localapprovalstatus,"Slideshow node","Slideshow status","Slideshow created date","Slideshow photo count",Video_node,Video_status,Video_created_date,Video_type,"List items",Vertical
78223521,story,05/26/2015,254866,1,78223411,1,05/26/2015,15,78223506,1,05/26/2015,5min.com,N/a,No
78223531,story,05/26/2015,26352,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223541,story,05/26/2015,73758,1,78222886,1,05/26/2015,12,N/a,N/a,N/a,N/a,N/a,No
78223561,story,05/26/2015,493401,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223571,story,05/26/2015,229861,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78223586,review,05/26/2015,341696,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223601,story,05/26/2015,392996,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223631,story,05/26/2015,171006,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223656,story,05/26/2015,25445,0,N/a,N/a,N/a,N/a,78223641,1,05/26/2015,Youtube,N/a,No
78223676,story,05/26/2015,28249,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223686,story,05/26/2015,479906,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78222491,story,05/26/2015,66294,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223741,story,05/26/2015,464221,0,78223706,1,05/26/2015,5,N/a,N/a,N/a,N/a,N/a,No
78223836,story,05/26/2015,12269,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223691,story,05/26/2015,442166,1,N/a,N/a,N/a,N/a,78223306,1,05/26/2015,5min.com,N/a,Yes
78223851,story,05/26/2015,416616,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223906,story,05/26/2015,18001,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223916,story,05/26/2015,436836,1,78223701,1,05/26/2015,5,N/a,N/a,N/a,N/a,N/a,No
78223311,story,05/26/2015,17579,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223961,story,05/26/2015,9512,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223996,story,05/26/2015,348066,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223861,story,05/26/2015,415291,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78216601,story,05/26/2015,11608,1,78231026,1,05/27/2015,10,78224016,1,05/26/2015,5min.com,N/a,Yes
78224041,story,05/26/2015,445347,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78224051,story,05/26/2015,425366,1,N/a,N/a,N/a,N/a,78224001,1,05/26/2015,Youtube,N/a,No
78224081,story,05/26/2015,29873,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78224171,story,05/26/2015,487322,1,78224036,1,05/26/2015,5,N/a,N/a,N/a,N/a,N/a,No
78224181,story,05/26/2015,413441,1,N/a,N/a,N/a,N/a,78223501,1,05/26/2015,5min.com,N/a,No
78224191,story,05/26/2015,369461,1,78224011,1,05/26/2015,15,N/a,N/a,N/a,N/a,N/a,No
78224221,story,05/26/2015,24040,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223911,story,05/26/2015,67637,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78224226,story,05/26/2015,15832,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78224276,story,05/26/2015,5030,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78224326,story,05/26/2015,423171,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78224331,story,05/26/2015,12269,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78224336,story,05/26/2015,155496,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78224386,story,05/26/2015,360481,1,N/a,N/a,N/a,N/a,78224381,1,05/26/2015,Youtube,N/a,No
78223971,review,05/26/2015,70607,1,78224316,1,05/26/2015,7,N/a,N/a,N/a,N/a,N/a,No
78224411,story,05/26/2015,5732,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78212366,list,05/26/2015,60687,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,17,No
78224271,story,05/26/2015,38263,0,78224206,1,05/26/2015,6,N/a,N/a,N/a,N/a,N/a,No
78224556,story,05/26/2015,369461,1,78224446,1,05/26/2015,18,N/a,N/a,N/a,N/a,N/a,No
78224396,list,05/26/2015,181696,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,3,No
78224601,story,05/26/2015,38352,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78224766,story,05/26/2015,433591,1,78224561,1,05/26/2015,5,N/a,N/a,N/a,N/a,N/a,Yes
78224886,story,05/26/2015,166581,1,N/a,N/a,N/a,N/a,78224746,1,05/26/2015,5min.com,N/a,No
78224891,story,05/26/2015,392991,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78224896,story,05/26/2015,6263,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78224861,story,05/26/2015,301231,1,N/a,N/a,N/a,N/a,78224781,1,05/26/2015,Youtube,N/a,Yes
78168136,review,05/26/2015,398981,1,78168026,1,05/26/2015,20,78168131,1,05/26/2015,5min.com,N/a,Yes
78224941,story,05/26/2015,25863,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225176,story,05/26/2015,2684,0,N/a,N/a,N/a,N/a,78224866,1,05/26/2015,5min.com,N/a,No
78224776,list,05/26/2015,181696,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,3,No
78225186,story,05/26/2015,369461,1,78224926,1,05/26/2015,15,N/a,N/a,N/a,N/a,N/a,No
78225196,story,05/26/2015,474686,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78225216,story,05/26/2015,484391,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225261,story,05/26/2015,372591,0,N/a,N/a,N/a,N/a,78225031,1,05/26/2015,5min.com,N/a,No
78225291,story,05/26/2015,425366,1,N/a,N/a,N/a,N/a,78225276,1,05/26/2015,Youtube,N/a,No
78225301,story,05/26/2015,424301,1,N/a,N/a,N/a,N/a,78225296,1,05/26/2015,Youtube,N/a,No
78225341,story,05/26/2015,243031,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225231,story,05/26/2015,429271,0,N/a,N/a,N/a,N/a,78225181,1,05/26/2015,Youtube,N/a,No
78225376,story,05/26/2015,339926,1,78225306,1,05/26/2015,5,N/a,N/a,N/a,N/a,N/a,No
78225416,review,05/26/2015,455581,1,78225366,1,05/26/2015,5,N/a,N/a,N/a,N/a,N/a,No
78225271,story,05/26/2015,205626,1,N/a,N/a,N/a,N/a,78225236,1,05/26/2015,Youtube,N/a,No
78225541,review,05/26/2015,428096,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225551,story,05/26/2015,35240,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78206956,story,05/26/2015,34266,1,78225431,1,05/26/2015,11,N/a,N/a,N/a,N/a,N/a,No
78225621,story,05/26/2015,312731,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225351,story,05/26/2015,24185,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78223236,story,05/26/2015,350841,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225671,story,05/26/2015,142541,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78225681,story,05/26/2015,17373,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225691,story,05/26/2015,8151,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225676,story,05/26/2015,19423,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225716,review,05/26/2015,474536,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78200056,story,05/26/2015,28830,1,N/a,N/a,N/a,N/a,78200036,1,05/26/2015,5min.com,N/a,No
78225766,story,05/26/2015,183076,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225801,story,05/26/2015,20565,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225641,story,05/26/2015,144521,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225891,story,05/26/2015,449362,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225651,review,05/26/2015,70607,1,78225786,1,05/26/2015,12,N/a,N/a,N/a,N/a,N/a,No
78225816,story,05/26/2015,27653,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225926,review,05/26/2015,455581,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225931,story,05/26/2015,297791,1,N/a,N/a,N/a,N/a,78225811,1,05/26/2015,5min.com,N/a,No
78225896,story,05/26/2015,324946,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225966,list,05/26/2015,493616,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,19,No
78225916,story,05/26/2015,298246,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225956,story,05/26/2015,419271,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225981,story,05/26/2015,2520,1,78226021,1,05/26/2015,7,N/a,N/a,N/a,N/a,N/a,No
78225721,story,05/26/2015,983,1,78225951,1,05/26/2015,8,N/a,N/a,N/a,N/a,N/a,No
78226111,story,05/26/2015,411186,1,N/a,N/a,N/a,N/a,78226096,1,05/26/2015,Youtube,N/a,Yes
78226141,story,05/26/2015,12847,1,N/a,N/a,N/a,N/a,78226121,1,05/26/2015,Youtube,N/a,Yes
78226166,story,05/26/2015,419441,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226131,story,05/26/2015,17297,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225251,story,05/26/2015,66756,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78226201,review,05/26/2015,455581,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78221681,story,05/26/2015,379541,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226221,story,05/26/2015,466731,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226236,story,05/26/2015,419441,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78222136,review,05/26/2015,355661,1,78222046,1,05/26/2015,5,78222121,1,05/26/2015,5min.com,N/a,Yes
78226341,story,05/26/2015,239911,1,N/a,N/a,N/a,N/a,78226281,1,05/26/2015,5min.com,N/a,No
78226356,story,05/26/2015,176416,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226366,story,05/26/2015,18286,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226381,story,05/26/2015,3853,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78226391,story,05/26/2015,243031,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226416,story,05/26/2015,491716,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226211,story,05/26/2015,420721,1,N/a,N/a,N/a,N/a,78226411,1,05/26/2015,Youtube,N/a,No
78226456,story,05/26/2015,218381,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226301,story,05/26/2015,341056,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78226461,story,05/26/2015,488677,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78226401,story,05/26/2015,437591,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225976,story,05/26/2015,71335,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78222321,list,05/26/2015,393036,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,8,Yes
78226271,story,05/26/2015,143076,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78226556,story,05/26/2015,39544,1,78226511,1,05/26/2015,7,N/a,N/a,N/a,N/a,N/a,No
78226566,story,05/26/2015,22153,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226506,story,05/26/2015,403651,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226621,story,05/26/2015,491716,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226631,story,05/26/2015,425371,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78226246,review,05/26/2015,70607,1,78226626,1,05/26/2015,12,N/a,N/a,N/a,N/a,N/a,No
78226616,story,05/26/2015,8545,1,78226496,1,05/26/2015,8,N/a,N/a,N/a,N/a,N/a,Yes
78226761,story,05/26/2015,1179,1,78226706,1,05/26/2015,9,N/a,N/a,N/a,N/a,N/a,No
78226801,story,05/26/2015,491716,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226811,story,05/26/2015,2111,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226816,story,05/26/2015,155496,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78226851,story,05/26/2015,10194,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78226826,review,05/26/2015,73086,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78226961,story,05/26/2015,492886,0,N/a,N/a,N/a,N/a,78226951,1,05/26/2015,Youtube,N/a,No
78226796,story,05/26/2015,473511,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226861,review,05/26/2015,16042,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78227041,story,05/26/2015,139381,1,78226906,1,05/26/2015,7,N/a,N/a,N/a,N/a,N/a,No
78227011,story,05/26/2015,145641,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78227051,story,05/26/2015,260446,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227026,story,05/26/2015,2345,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78221501,story,05/26/2015,435416,0,N/a,N/a,N/a,N/a,78220606,1,05/26/2015,Youtube,N/a,No
78227121,story,05/26/2015,423586,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226641,story,05/26/2015,392156,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227156,story,05/26/2015,70444,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227146,story,05/26/2015,488802,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227161,story,05/26/2015,62815,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226491,story,05/26/2015,333256,1,N/a,N/a,N/a,N/a,78226481,1,05/26/2015,Youtube,N/a,Yes
78225346,story,05/26/2015,410196,1,78227881,1,05/26/2015,6,N/a,N/a,N/a,N/a,N/a,No
78227216,story,05/26/2015,465461,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227386,story,05/26/2015,387526,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227416,story,05/26/2015,188951,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78227436,story,05/26/2015,459881,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78227451,story,05/26/2015,451352,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78225626,story,05/26/2015,25452,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227466,review,05/26/2015,481776,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227521,story,05/26/2015,1734,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78227526,story,05/26/2015,11396,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78227536,story,05/26/2015,155496,1,78227691,1,05/26/2015,5,N/a,N/a,N/a,N/a,N/a,Yes
77825246,list,05/26/2015,134931,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,5,No
78227551,story,05/26/2015,410156,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78200196,review,05/26/2015,71068,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78213786,story,05/26/2015,197366,0,78214126,1,05/26/2015,18,N/a,N/a,N/a,N/a,N/a,No
78227456,story,05/26/2015,432296,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227606,story,05/26/2015,491491,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227666,story,05/26/2015,2082,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78223856,review,05/26/2015,475966,1,N/a,N/a,N/a,N/a,78223576,1,05/26/2015,5min.com,N/a,Yes
78227781,story,05/26/2015,8151,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227791,story,05/26/2015,6691,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227796,story,05/26/2015,477246,1,N/a,N/a,N/a,N/a,78227136,1,05/26/2015,Youtube,N/a,Yes
78227806,story,05/26/2015,1734,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78226911,story,05/26/2015,8824,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78227851,story,05/26/2015,463591,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227846,story,05/26/2015,442166,1,N/a,N/a,N/a,N/a,78227841,1,05/26/2015,5min.com,N/a,Yes
78227856,story,05/26/2015,451112,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227586,story,05/26/2015,330256,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227866,story,05/26/2015,68640,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
76292402,story,05/26/2015,38270,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227001,review,05/26/2015,415146,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227901,story,05/26/2015,2684,0,N/a,N/a,N/a,N/a,78227896,1,05/26/2015,5min.com,N/a,No
78227936,story,05/26/2015,336221,1,78227886,1,05/26/2015,6,N/a,N/a,N/a,N/a,N/a,No
78228111,story,05/26/2015,308816,1,N/a,N/a,N/a,N/a,78228106,1,05/26/2015,DailyMotion,N/a,Yes
78227776,review,05/26/2015,62748,1,78227976,1,05/26/2015,20,N/a,N/a,N/a,N/a,N/a,Yes
78228121,story,05/26/2015,357601,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78228141,story,05/26/2015,27409,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78227941,story,05/26/2015,30789,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78228311,story,05/26/2015,491841,1,78228146,1,05/26/2015,20,78243986,1,05/27/2015,5min.com,N/a,No
78228091,story,05/26/2015,455551,1,78227566,1,05/26/2015,11,78227226,1,05/26/2015,Youtube,N/a,No
78228376,story,05/26/2015,461486,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78228381,story,05/26/2015,487002,1,78228331,1,05/26/2015,7,78228326,1,05/26/2015,Youtube,N/a,No
78228391,story,05/26/2015,298066,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78228411,review,05/26/2015,59808,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78228281,review,05/26/2015,36477,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78228436,story,05/26/2015,41009,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78228441,story,05/26/2015,35301,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78228491,story,05/26/2015,157021,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78228566,story,05/26/2015,170921,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78228556,story,05/26/2015,14910,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78228571,story,05/26/2015,357261,1,78228496,1,05/26/2015,11,N/a,N/a,N/a,N/a,N/a,Yes
78228576,story,05/26/2015,29039,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78228116,story,05/26/2015,478676,1,78228531,1,05/26/2015,5,N/a,N/a,N/a,N/a,N/a,No
78228676,review,05/26/2015,13019,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78227101,story,05/26/2015,48289,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78228761,story,05/26/2015,28249,0,78228686,1,05/26/2015,7,N/a,N/a,N/a,N/a,N/a,No
78211631,story,05/26/2015,68794,0,78213621,1,05/26/2015,17,78228846,1,05/26/2015,Youtube,N/a,No
78228891,story,05/26/2015,479601,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78229016,story,05/26/2015,60712,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78229036,story,05/26/2015,315966,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78229046,story,05/26/2015,383061,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78228941,review,05/26/2015,444907,1,N/a,N/a,N/a,N/a,78229031,1,05/26/2015,5min.com,N/a,Yes
78229116,story,05/26/2015,71027,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78198011,story,05/27/2015,276401,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78193726,story,05/27/2015,472621,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78175616,story,05/27/2015,109776,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78089076,story,05/27/2015,133776,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78044936,story,05/27/2015,13907,1,N/a,N/a,N/a,N/a,78079441,1,05/15/2015,Youtube,N/a,Yes
77350616,story,05/27/2015,370401,1,N/a,N/a,N/a,N/a,77350571,1,05/27/2015,5min.com,N/a,No
78229291,list,05/27/2015,456796,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,10,Yes
78229281,story,05/27/2015,14903,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78211461,story,05/27/2015,3859,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78046941,story,05/27/2015,13907,1,N/a,N/a,N/a,N/a,78079496,1,05/15/2015,Youtube,N/a,Yes
78018956,story,05/27/2015,382026,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78229006,story,05/27/2015,30789,1,78229056,1,05/27/2015,18,78229266,1,05/27/2015,5min.com,N/a,No
78225911,story,05/27/2015,246561,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78229346,story,05/27/2015,34954,0,78229301,1,05/27/2015,8,N/a,N/a,N/a,N/a,N/a,Yes
78228876,story,05/27/2015,487267,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78229421,story,05/27/2015,302711,1,N/a,N/a,N/a,N/a,78229416,1,05/27/2015,Youtube,N/a,Yes
78229461,review,05/27/2015,302711,1,N/a,N/a,N/a,N/a,78229446,1,05/27/2015,Youtube,N/a,Yes
78229466,story,05/27/2015,155496,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78229496,review,05/27/2015,302711,1,N/a,N/a,N/a,N/a,78229486,1,05/27/2015,Youtube,N/a,Yes
78229521,review,05/27/2015,302711,1,N/a,N/a,N/a,N/a,78229511,1,05/27/2015,Youtube,N/a,Yes
78229501,story,05/27/2015,39638,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78229476,story,05/27/2015,181426,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78229536,review,05/27/2015,368761,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78226756,story,05/27/2015,4645,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78186616,story,05/27/2015,19486,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78229651,story,05/27/2015,63675,1,78229676,1,05/27/2015,20,N/a,N/a,N/a,N/a,N/a,No
78226881,story,05/27/2015,166581,1,N/a,N/a,N/a,N/a,78226876,1,05/27/2015,5min.com,N/a,No
78229666,story,05/27/2015,20951,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78229801,story,05/27/2015,391701,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78229656,story,05/27/2015,473511,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78229826,story,05/27/2015,414586,1,N/a,N/a,N/a,N/a,78229551,1,05/27/2015,5min.com,N/a,No
78229841,story,05/27/2015,239911,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78229851,review,05/27/2015,49304,1,N/a,N/a,N/a,N/a,78229846,1,05/27/2015,Youtube,N/a,No
78229866,story,05/27/2015,63675,1,N/a,N/a,N/a,N/a,78229876,1,05/27/2015,Youtube,N/a,No
78215231,review,05/27/2015,19638,0,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,Yes
78229896,story,05/27/2015,467436,1,N/a,N/a,N/a,N/a,78229891,1,05/27/2015,5min.com,N/a,Yes
78229906,story,05/27/2015,473471,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
78229196,story,05/27/2015,2082,0,78229121,1,05/26/2015,14,N/a,N/a,N/a,N/a,N/a,Yes
78229951,story,05/27/2015,477881,1,78229911,1,05/27/2015,5,N/a,N/a,N/a,N/a,N/a,No
78230061,story,05/27/2015,239911,1,N/a,N/a,N/a,N/a,78230051,1,05/27/2015,5min.com,N/a,No
78230071,story,05/27/2015,30362,1,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,N/a,No
